Date;Title;URL;Source;Type;Runtime;Year;Rated;Released;Genre;Director;Actors;Rating;IMDB ID;Series Title;Triage
7/18/16;How I Met Your Mother: Season 5: "Home Wreckers";/title/70218588;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
7/17/16;Stranger Things: Season 1: "Chapter Two: The Weirdo on Maple Street";/title/80077369;Netflix;series;55;2016–;TV-14;15 Jul 2016;Drama, Fantasy, Horror;N/A;Rob Morgan, Winona Ryder, David Harbour, Finn Wolfhard;9.0;tt4574334;Stranger Things;false
7/17/16;Stranger Things: Season 1: "Chapter One: The Vanishing Of Will Byers";/title/80077368;Netflix;series;55;2016–;TV-14;15 Jul 2016;Drama, Fantasy, Horror;N/A;Rob Morgan, Winona Ryder, David Harbour, Finn Wolfhard;9.0;tt4574334;Stranger Things;false
7/17/16;American Dad!: Season 2: "An Apocalypse to Remember";/title/70143506;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
7/17/16;American Dad!: Season 2: "Black Mystery Month";/title/70143505;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
7/17/16;Orange Is the New Black: Season 4: "Doctor Psycho";/title/80078143;Netflix;series;59;2013–;TV-MA;11 Jul 2013;Comedy, Crime, Drama;N/A;Taylor Schilling, Michael Harney, Kate Mulgrew, Uzo Aduba;8.3;tt2372162;Orange Is the New Black;false
7/17/16;Z Nation: Season 2: "End Times";/title/80068068;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/17/16;Z Nation: Season 2: "Day One";/title/80068067;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/17/16;Z Nation: Season 2: "Adios Muchachos";/title/80068066;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/17/16;Mouk: Season 1: "Out of Contact / Holi";/title/80062948;Netflix;series;N/A;2011–;N/A;19 Sep 2011;Animation;N/A;Tania Farchy, Rachel Williams, Lisa Jacobs, Gwenaelle Jegou;7.4;tt2129477;Mouk;false
7/17/16;Z Nation: Season 2: "Party With the Zeros";/title/80068065;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/16/16;Z Nation: Season 2: "Corporate Retreat";/title/80068064;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/16/16;The Kids Menu;/title/80092431;Netflix;movie;88;2016;N/A;01 Apr 2016;Documentary;Kurt Engfehr;Tim Baird, Jennifer Bond, Joe Cross, Curt Ellis;7.1;tt5170360;The Kids Menu;false
7/16/16;Orange Is the New Black: Season 4: "(Don’t) Say Anything";/title/80078142;Netflix;series;59;2013–;TV-MA;11 Jul 2013;Comedy, Crime, Drama;N/A;Taylor Schilling, Michael Harney, Kate Mulgrew, Uzo Aduba;8.3;tt2372162;Orange Is the New Black;false
7/16/16;Z Nation: Season 2: "We Were Nowhere Near the Grand Canyon";/title/80068063;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/15/16;Z Nation: Season 2: "RoZwell";/title/80068062;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/15/16;Z Nation: Season 2: "The Collector";/title/80068061;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/15/16;Z Nation: Season 2: "Down the Mississippi";/title/80068060;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/15/16;Sofia the First: Season 1: "The Shy Princess";/title/70291180;Netflix;series;30;2013–;TV-Y;11 Jan 2013;Animation, Family, Fantasy;N/A;Ariel Winter, Darcy Rose Byrnes, Travis Willingham, Sara Ramirez;7.2;tt2136138;Sofia the First;false
7/15/16;Sofia the First: Season 1: "A Royal Mess";/title/70291179;Netflix;series;30;2013–;TV-Y;11 Jan 2013;Animation, Family, Fantasy;N/A;Ariel Winter, Darcy Rose Byrnes, Travis Willingham, Sara Ramirez;7.2;tt2136138;Sofia the First;false
7/14/16;How I Met Your Mother: Season 5: "Zoo or False";/title/70218587;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
7/14/16;Orange Is the New Black: Season 4: "Power Suit";/title/80078141;Netflix;series;59;2013–;TV-MA;11 Jul 2013;Comedy, Crime, Drama;N/A;Taylor Schilling, Michael Harney, Kate Mulgrew, Uzo Aduba;8.3;tt2372162;Orange Is the New Black;false
7/13/16;How I Met Your Mother: Season 5: "Say Cheese";/title/70218586;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
7/13/16;How I Met Your Mother: Season 5: "Of Course";/title/70218585;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
7/13/16;How I Met Your Mother: Season 5: "Hooked";/title/70218584;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
7/13/16;Z Nation: Season 2: "Zombie Baby Daddy";/title/80068059;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/13/16;Z Nation: Season 2: "Zombaby!";/title/80068058;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/12/16;Orange Is the New Black: Season 4: "Work That Body For Me";/title/80078140;Netflix;series;59;2013–;TV-MA;11 Jul 2013;Comedy, Crime, Drama;N/A;Taylor Schilling, Michael Harney, Kate Mulgrew, Uzo Aduba;8.3;tt2372162;Orange Is the New Black;false
7/11/16;How I Met Your Mother: Season 5: "Rabbit or Duck";/title/70218583;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
7/10/16;Z Nation: Season 2: "Batch 47";/title/80068057;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/10/16;Z Nation: Season 2: "Zombie Road";/title/80068056;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/10/16;Z Nation: Season 2: "White Light";/title/80068055;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/10/16;Z Nation: Season 2: "The Murphy";/title/80068054;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/10/16;Z Nation: Season 1: "Doctor of the Dead";/title/80008447;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/9/16;Z Nation: Season 1: "Murphy's Law";/title/80008446;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/9/16;Z Nation: Season 1: "Sisters of Mercy";/title/80008445;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/9/16;Z Nation: Season 1: "Going Nuclear";/title/80008443;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/9/16;A Very Secret Service: Season 1: "A Bit of Sun";/title/80098499;Netflix;;;;;;;;;;;;true
7/9/16;Z Nation: Season 1: "Die Zombie Die... Again";/title/80008444;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/9/16;A Very Secret Service: Season 1: "There’s German and German";/title/80098498;Netflix;;;;;;;;;;;;true
7/9/16;Z Nation: Season 1: "Zunami";/title/80008442;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/9/16;Mouk: Season 1: "Turtle Time / Whoops, We Missed the Bus";/title/80062945;Netflix;series;N/A;2011–;N/A;19 Sep 2011;Animation;N/A;Tania Farchy, Rachel Williams, Lisa Jacobs, Gwenaelle Jegou;7.4;tt2129477;Mouk;false
7/8/16;Z Nation: Season 1: "Welcome to the Fu-Bar";/title/80008441;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/8/16;Z Nation: Season 1: "Resurrection Z";/title/80008440;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/8/16;A Very Secret Service: Season 1: "The Tsèt";/title/80098497;Netflix;;;;;;;;;;;;true
7/8/16;Z Nation: Season 1: "Home Sweet Zombie";/title/80008439;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/8/16;A Very Secret Service: Season 1: "In the Service of My France";/title/80098908;Netflix;;;;;;;;;;;;true
7/7/16;How I Met Your Mother: Season 5: "Perfect Week";/title/70218582;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
7/7/16;How I Met Your Mother: Season 5: "Jenkins";/title/70218581;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
7/7/16;How I Met Your Mother: Season 5: "Girls Vs. Suits";/title/70218580;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
7/7/16;Z Nation: Season 1: "Full Metal Zombie";/title/80008438;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/7/16;Z Nation: Season 1: "Philly Feast";/title/80008437;Netflix;series;44;2014–;N/A;12 Sep 2014;Action, Comedy, Drama;N/A;Russell Hodgkinson, Keith Allan, Nat Zang, Kellita Smith;6.6;tt3843168;Z Nation;false
7/7/16;A Very Secret Service: Season 1: "The Five-Year Plan";/title/80098907;Netflix;;;;;;;;;;;;true
7/7/16;A Very Secret Service: Season 1: "Code Name Mole";/title/80098906;Netflix;;;;;;;;;;;;true
7/7/16;A Very Secret Service: Season 1: "Invisible Plume";/title/80098905;Netflix;;;;;;;;;;;;true
7/7/16;A Very Secret Service: Season 1: "Mission Monôme";/title/80098904;Netflix;;;;;;;;;;;;true
7/7/16;A Very Secret Service: Season 1: "VG 42";/title/80098903;Netflix;;;;;;;;;;;;true
7/7/16;How I Met Your Mother: Season 5: "Last Cigarette Ever";/title/70218579;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
7/7/16;How I Met Your Mother: Season 5: "The Window";/title/70218578;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
7/7/16;How I Met Your Mother: Season 5: "Slapsgiving 2: Revenge of the Slap";/title/70218577;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
7/6/16;How I Met Your Mother: Season 5: "The Playbook";/title/70218576;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
